,decile_1,decile_1,decile_2,decile_2,decile_3,decile_3,decile_4,decile_4,decile_5,decile_5,decile_6,decile_6,decile_7,decile_7,decile_8,decile_8,decile_9,decile_9,decile_10,decile_10,long_short,long_short,long_only,long_only,benchmark_ew,benchmark_ew
2011-05-20,0.007106996646495264,0.007106996646495264,0.002703550238119634,0.002703550238119634,0.014266013999383638,0.014266013999383638,0.0104164223497177,0.0104164223497177,-0.002003569310644615,-0.002003569310644615,-0.003956804729524723,-0.003956804729524723,0.011579315451524146,0.011579315451524146,-0.0021295042213378104,-0.0021295042213378104,-0.006539212278747224,-0.006539212278747224,-0.0013333258710133532,-0.0013333258710133532,-0.00915965142764394,-0.00915965142764394,-0.0013333258710133532,-0.0013333258710133532,0.0030049379060596093,0.0030049379060596093
2011-05-23,-0.0001553745117604706,-0.0001553745117604706,-0.005000830680517579,-0.005000830680517579,-0.007391891948890974,-0.007391891948890974,-0.013338148725629304,-0.013338148725629304,0.0032978395009886684,0.0032978395009886684,0.005630846282794847,0.005630846282794847,0.013446194208770006,0.013446194208770006,0.003779232454406065,0.003779232454406065,0.0037284427474980073,0.0037284427474980073,-0.009074539854132691,-0.009074539854132691,-0.009437393104145226,-0.009437393104145226,-0.009074539854132691,-0.009074539854132691,-0.000503269483120856,-0.000503269483120856
2011-05-24,0.013587284689270174,0.013587284689270174,0.009288956516511052,0.009288956516511052,-0.0008039504682919325,-0.0008039504682919325,0.008317199144273013,0.008317199144273013,0.007183707756686432,0.007183707756686432,0.002712018074419109,0.002712018074419109,0.009492282211812387,0.009492282211812387,0.010024973194919483,0.010024973194919483,0.005217255319361656,0.005217255319361656,0.011538851050128758,0.011538851050128758,-0.0029941583821819664,-0.0029941583821819664,0.011538851050128758,0.011538851050128758,0.007666516357426715,0.007666516357426715
2011-05-25,0.008598866537976767,0.008598866537976767,-0.015122237362835435,-0.015122237362835435,-0.02650887259015705,-0.02650887259015705,-0.011973694124646174,-0.011973694124646174,-0.014945381622125893,-0.014945381622125893,-0.012189270845696636,-0.012189270845696636,-0.018083396895831747,-0.018083396895831747,-0.0171136289016076,-0.0171136289016076,-0.010923670046316792,-0.010923670046316792,-0.005071999617745455,-0.005071999617745455,-0.015242584565734517,-0.015242584565734517,-0.005071999617745455,-0.005071999617745455,-0.012237268481026561,-0.012237268481026561
2011-05-26,0.0015241603069939859,0.0015241603069939859,0.0038448684206787947,0.0038448684206787947,-0.010919129888415414,-0.010919129888415414,-0.0035379977323772524,-0.0035379977323772524,-0.006481393359442408,-0.006481393359442408,-0.01367617101760033,-0.01367617101760033,0.000726048258312165,0.000726048258312165,0.00798563861380295,0.00798563861380295,-0.006983349935850487,-0.006983349935850487,-0.000669438483233975,-0.000669438483233975,-0.0025044601747036548,-0.0025044601747036548,-0.000669438483233975,-0.000669438483233975,-0.0028097613726801376,-0.0028097613726801376
2011-05-27,0.012440465566414328,0.012440465566414328,0.02203676946702405,0.02203676946702405,0.019175694747192936,0.019175694747192936,0.014241120244671909,0.014241120244671909,0.022209706651527328,0.022209706651527328,0.016380543648633412,0.016380543648633412,0.015174699946517337,0.015174699946517337,0.015008928337411565,0.015008928337411565,0.021208080840581192,0.021208080840581192,0.012181383004372805,0.012181383004372805,-0.0013146276329928444,-0.0013146276329928444,0.012181383004372805,0.012181383004372805,0.01695452216527152,0.01695452216527152
2011-05-30,0.0059322465737031245,0.0059322465737031245,-0.016282333177920168,-0.016282333177920168,-0.006352457097144965,-0.006352457097144965,-0.007623060573059931,-0.007623060573059931,-0.013132853529745862,-0.013132853529745862,0.0022459668478430725,0.0022459668478430725,-0.002883630762253492,-0.002883630762253492,-0.004540572378453253,-0.004540572378453253,-0.0075681963690286975,-0.0075681963690286975,-0.010266750813292598,-0.010266750813292598,-0.018362193746229542,-0.018362193746229542,-0.010266750813292598,-0.010266750813292598,-0.005952899085947554,-0.005952899085947554
2011-05-31,0.007418273645008995,0.007418273645008995,-0.011770412676939564,-0.011770412676939564,-0.003966381470216966,-0.003966381470216966,-0.013001568086860767,-0.013001568086860767,-0.005191578456508281,-0.005191578456508281,-0.004632906542471821,-0.004632906542471821,-0.01581543258336335,-0.01581543258336335,-0.006698589550336781,-0.006698589550336781,-0.011127857748234991,-0.011127857748234991,-0.0017189473396938709,-0.0017189473396938709,-0.010934823117380829,-0.010934823117380829,-0.0017189473396938709,-0.0017189473396938709,-0.006602319939063489,-0.006602319939063489
2011-06-01,-0.002469071377301457,-0.002857817742010695,0.0036962098325832304,0.0027928936277259813,0.005392210673301312,0.004528639384410581,0.0018052036567433039,0.0007620983504759179,-0.0013556301208103028,-0.002690985535407117,-0.004456657929003738,-0.005964105196990267,0.013174635693207426,0.011797642196646136,0.0045554130230771595,0.0030378666203204523,0.004884815072604409,0.003536343049083712,0.0057340521032742675,0.0050400881713402925,0.008235888526010537,0.006874063019622188,0.0057340521032742675,0.0050400881713402925,0.0030980654896750615,0.003021912458236173
2011-06-02,-0.008337269557922937,-0.008337269557922937,0.009538595472743931,0.009538595472743931,-0.010609906600280519,-0.010609906600280519,0.0065570227163287646,0.0065570227163287646,0.012808396681957561,0.012808396681957561,-0.0022412679860211223,-0.0022412679860211223,0.008873963432952988,0.008873963432952988,0.006131508456529059,0.006131508456529059,0.0002633534780584327,0.0002633534780584327,0.003413069183234932,0.003413069183234932,0.011652547761047273,0.011652547761047273,0.003413069183234932,0.003413069183234932,0.002649184903854225,0.002649184903854225
2011-06-03,-0.004620049038121369,-0.004620049038121369,-7.024708877670328e-06,-7.024708877670328e-06,0.012256965021546933,0.012256965021546933,-0.0029901907742412607,-0.0029901907742412607,0.003713502922069871,0.003713502922069871,0.006624571838207667,0.006624571838207667,0.001204828238084336,0.001204828238084336,-0.0024557431968608946,-0.0024557431968608946,-0.0028385512019832478,-0.0028385512019832478,0.0022171961685803153,0.0022171961685803153,0.006673604561228251,0.006673604561228251,0.0022171961685803153,0.0022171961685803153,0.0013001522912179837,0.0013001522912179837
2011-06-06,-0.0001874867309299722,-0.0001874867309299722,0.0112200564359845,0.0112200564359845,0.018147614633897205,0.018147614633897205,0.008321801664767509,0.008321801664767509,0.01800086567138674,0.01800086567138674,0.010727117061949147,0.010727117061949147,0.0108123453405986,0.0108123453405986,0.012325498110242887,0.012325498110242887,0.01887829646320955,0.01887829646320955,0.022955384965906177,0.022955384965906177,0.022770452616242817,0.022770452616242817,0.022955384965906177,0.022955384965906177,0.013153432887657607,0.013153432887657607
2011-06-07,0.0080758359655624,0.0080758359655624,0.004616940359972203,0.004616940359972203,0.01607691982722928,0.01607691982722928,0.006436514058079526,0.006436514058079526,0.014154645548359004,0.014154645548359004,0.013841205623109368,0.013841205623109368,0.010149864965587936,0.010149864965587936,0.007902089104983441,0.007902089104983441,0.00863212735395829,0.00863212735395829,0.012927661854176105,0.012927661854176105,0.005151892620094657,0.005151892620094657,0.012927661854176105,0.012927661854176105,0.010297672189512722,0.010297672189512722
2011-06-08,0.022001646921694998,0.022001646921694998,0.019445577830646626,0.019445577830646626,0.02489363447901624,0.02489363447901624,0.01636909298359968,0.01636909298359968,0.020415473437829526,0.020415473437829526,0.020004279366803938,0.020004279366803938,0.018821963587025543,0.018821963587025543,0.01078545970541514,0.01078545970541514,0.023482278041360875,0.023482278041360875,0.017331231811246257,0.017331231811246257,-0.003499889699980478,-0.003499889699980478,0.017331231811246257,0.017331231811246257,0.01935489122985244,0.01935489122985244
2011-06-09,0.009550833155356072,0.009550833155356072,0.006147171239025107,0.006147171239025107,0.002672310347726174,0.002672310347726174,0.009457229531338422,0.009457229531338422,0.008440894635309882,0.008440894635309882,0.009654121360509558,0.009654121360509558,0.004185725976111525,0.004185725976111525,0.017688585900273286,0.017688585900273286,0.01154834542949984,0.01154834542949984,0.008306935835627171,0.008306935835627171,-0.0007997311953610326,-0.0007997311953610326,0.008306935835627171,0.008306935835627171,0.008734748914604146,0.008734748914604146
2011-06-10,0.01279090968486583,0.01279090968486583,0.026659826696124496,0.026659826696124496,0.019302295821549013,0.019302295821549013,0.030606559874170283,0.030606559874170283,0.030097557026954946,0.030097557026954946,0.025322254263725464,0.025322254263725464,0.03681544487086937,0.03681544487086937,0.012487753437832353,0.012487753437832353,0.028311052408936773,0.028311052408936773,0.02509812481266703,0.02509812481266703,0.013182477334930654,0.013182477334930654,0.02509812481266703,0.02509812481266703,0.024803875675970116,0.024803875675970116
2011-06-13,0.005102826594286736,0.005102826594286736,-0.005943466162262437,-0.005943466162262437,-0.0014598327919284203,-0.0014598327919284203,0.006460955985201573,0.006460955985201573,-0.016084328168714867,-0.016084328168714867,-0.011936053132948415,-0.011936053132948415,-0.01039654966363001,-0.01039654966363001,-0.00543824531798634,-0.00543824531798634,-0.009431121944977432,-0.009431121944977432,-0.015272644891429746,-0.015272644891429746,-0.020760800026402168,-0.020760800026402168,-0.015272644891429746,-0.015272644891429746,-0.006544424520668034,-0.006544424520668034
2011-06-14,-0.01843536079760432,-0.01843536079760432,-0.030944663173414263,-0.030944663173414263,-0.019002254493721827,-0.019002254493721827,-0.02145588977312649,-0.02145588977312649,-0.004415262958555872,-0.004415262958555872,-0.026089963281212,-0.026089963281212,-0.020641377512426937,-0.020641377512426937,-0.021825906678339738,-0.021825906678339738,-0.01743252384681291,-0.01743252384681291,-0.023215193684783926,-0.023215193684783926,-0.005704143104823664,-0.005704143104823664,-0.023215193684783926,-0.023215193684783926,-0.02031795598300687,-0.02031795598300687
2011-06-15,0.02051154252110371,0.02051154252110371,0.01922705013489005,0.01922705013489005,0.0209478683765496,0.0209478683765496,0.008724181975090613,0.008724181975090613,0.011377350769327648,0.011377350769327648,0.013843533693298916,0.013843533693298916,0.020053813051628486,0.020053813051628486,0.020453517677965192,0.020453517677965192,0.014810704338324453,0.014810704338324453,0.015182497807253552,0.015182497807253552,-0.004738504749147611,-0.004738504749147611,0.015182497807253552,0.015182497807253552,0.016484123053548818,0.016484123053548818
2011-06-16,0.0038282736835078338,0.0038282736835078338,-0.0027840994598277735,-0.0027840994598277735,-0.0034431127500959956,-0.0034431127500959956,0.00446039715498323,0.00446039715498323,-0.009067542716184325,-0.009067542716184325,-0.0020781052140595585,-0.0020781052140595585,0.002971309313985879,0.002971309313985879,0.0069447933932334956,0.0069447933932334956,-0.0059590858666975005,-0.0059590858666975005,0.0006915975026894768,0.0006915975026894768,-0.003153954379066279,-0.003153954379066279,0.0006915975026894768,0.0006915975026894768,-0.00048529806157681353,-0.00048529806157681353
2011-06-17,0.00012784435089664378,0.00012784435089664378,-0.003987614034270271,-0.003987614034270271,-0.010283136402007696,-0.010283136402007696,0.0015772472677015772,0.0015772472677015772,0.013751687440794951,0.013751687440794951,0.00515807517261075,0.00515807517261075,-0.002923559424568787,-0.002923559424568787,-0.008284022983646694,-0.008284022983646694,0.0004455942768769828,0.0004455942768769828,0.0038573085255449403,0.0038573085255449403,0.0039037968675153536,0.0039037968675153536,0.0038573085255449403,0.0038573085255449403,-5.4122653596626455e-05,-5.4122653596626455e-05
2011-06-20,0.02386003201630367,0.02386003201630367,0.004061104391389122,0.004061104391389122,-0.0034241906423865855,-0.0034241906423865855,0.017107477073972255,0.017107477073972255,0.012227673787831581,0.012227673787831581,0.02052050960437459,0.02052050960437459,0.009814243590979984,0.009814243590979984,0.01962466708467723,0.01962466708467723,0.020287940551467855,0.020287940551467855,0.027078253576814877,0.027078253576814877,0.004092325171528024,0.004092325171528024,0.027078253576814877,0.027078253576814877,0.015083098481931734,0.015083098481931734
2011-06-21,-0.004990422678929751,-0.004990422678929751,-0.005189784441383433,-0.005189784441383433,-0.005943834169712047,-0.005943834169712047,-0.010852828516254902,-0.010852828516254902,-0.011816606934892743,-0.011816606934892743,-0.0016582227660830351,-0.0016582227660830351,-0.0128647163060691,-0.0128647163060691,-0.006354339884729655,-0.006354339884729655,-0.008649221585266386,-0.008649221585266386,5.100760977563151e-06,5.100760977563151e-06,0.005172096150036504,0.005172096150036504,5.100760977563151e-06,5.100760977563151e-06,-0.0068615494675947014,-0.0068615494675947014
2011-06-22,0.0025497375691508773,0.0025497375691508773,-0.014201976065096778,-0.014201976065096778,0.0030466137900295722,0.0030466137900295722,-0.011438189706069305,-0.011438189706069305,-0.023664111129400096,-0.023664111129400096,-0.009950828497775054,-0.009950828497775054,-0.014483436560610031,-0.014483436560610031,-0.01592530618225401,-0.01592530618225401,-0.016265132391928127,-0.016265132391928127,-0.0008191301095547615,-0.0008191301095547615,-0.0034848201925072463,-0.0034848201925072463,-0.0008191301095547615,-0.0008191301095547615,-0.010155760809870053,-0.010155760809870053
2011-06-23,-0.03067679001135735,-0.03067679001135735,-0.005976540920222751,-0.005976540920222751,-0.02175955709993437,-0.02175955709993437,-0.01911696684895877,-0.01911696684895877,-0.017957093417549,-0.017957093417549,-0.014277014536044895,-0.014277014536044895,-0.014544574857378265,-0.014544574857378265,-0.024490718316717227,-0.024490718316717227,-0.016121288383003425,-0.016121288383003425,-0.018449943613451116,-0.018449943613451116,0.011941917621233854,0.011941917621233854,-0.018449943613451116,-0.018449943613451116,-0.018362703526348962,-0.018362703526348962
2011-06-24,-0.008764444023098724,-0.008764444023098724,-0.006437631020585553,-0.006437631020585553,-0.0007150820249827812,-0.0007150820249827812,0.017841729256730634,0.017841729256730634,-0.003557784590433077,-0.003557784590433077,0.002933842163621479,0.002933842163621479,-0.004680288813782784,-0.004680288813782784,-0.012185722065657364,-0.012185722065657364,-0.01034364493313504,-0.01034364493313504,-0.004731867140367723,-0.004731867140367723,0.0037584073427491347,0.0037584073427491347,-0.004731867140367723,-0.004731867140367723,-0.0030444374954681276,-0.0030444374954681276
2011-06-27,0.00951057623197955,0.00951057623197955,0.007408968265658042,0.007408968265658042,0.00700139108224626,0.00700139108224626,-0.0024741022595063723,-0.0024741022595063723,0.015118787390616888,0.015118787390616888,0.011569078864101365,0.011569078864101365,-0.004143147842170341,-0.004143147842170341,0.008858713141257853,0.008858713141257853,0.016050713401095713,0.016050713401095713,0.01774384603602716,0.01774384603602716,0.008934228358899217,0.008934228358899217,0.01774384603602716,0.01774384603602716,0.008666310944779949,0.008666310944779949
2011-06-28,0.011682783986884477,0.011682783986884477,0.016171854700501274,0.016171854700501274,0.014427155121267382,0.014427155121267382,-0.0070073159041284805,-0.0070073159041284805,-0.003145617002491399,-0.003145617002491399,0.005472964086904364,0.005472964086904364,0.0036452230655365306,0.0036452230655365306,0.0027450617119479563,0.0027450617119479563,0.009741586891304265,0.009741586891304265,0.00027485550003636264,0.00027485550003636264,-0.011116246817700712,-0.011116246817700712,0.00027485550003636264,0.00027485550003636264,0.005325633692520697,0.005325633692520697
2011-06-29,0.01938343272687279,0.01938343272687279,0.007539843167818064,0.007539843167818064,0.0007640579910832624,0.0007640579910832624,-0.004392602849924348,-0.004392602849924348,0.0007070376810649143,0.0007070376810649143,0.0021474663628565983,0.0021474663628565983,0.007295242609989769,0.007295242609989769,0.004535124379373595,0.004535124379373595,0.0016336870952158298,0.0016336870952158298,0.0015129628952308038,0.0015129628952308038,-0.017767355075059214,-0.017767355075059214,0.0015129628952308038,0.0015129628952308038,0.004071783741826416,0.004071783741826416
2011-06-30,-0.02253367206635117,-0.02253367206635117,-0.005167700875837395,-0.005167700875837395,-0.012918193786563848,-0.012918193786563848,-0.014656299211749733,-0.014656299211749733,-0.00747307404344893,-0.00747307404344893,-0.003414610031999614,-0.003414610031999614,-0.014307346740507685,-0.014307346740507685,-0.017416815155752875,-0.017416815155752875,-0.020688029618601615,-0.020688029618601615,-0.022926265038618797,-0.022926265038618797,-0.0011309429746632189,-0.0011309429746632189,-0.022926265038618797,-0.022926265038618797,-0.014171254132089386,-0.014171254132089386
2011-07-01,-0.01612249375039221,-0.016492114075630313,-0.02401004033463805,-0.024869437355587335,-0.013775141599429497,-0.015145696943588973,-0.025847782400175268,-0.026880899164928394,-0.020462585974792447,-0.021980838789287933,-0.02247957786046595,-0.0235026791519696,-0.018632863023027357,-0.019707018342189818,-0.022817251959354246,-0.024328578477922295,-0.011774929549596136,-0.013279796504932988,-0.01326959260270566,-0.013998558631606556,0.002910093201369479,0.0017993797933006724,-0.01326959260270566,-0.013998558631606556,-0.018922149273974287,-0.018993601516571097
2011-07-04,-0.005607331667631036,-0.005607331667631036,0.008998566539144787,0.008998566539144787,0.003907389822332907,0.003907389822332907,0.006175352178622367,0.006175352178622367,0.007050382982997309,0.007050382982997309,0.003979442529055924,0.003979442529055924,0.006150087593461032,0.006150087593461032,-0.003150032231705919,-0.003150032231705919,-0.009881013357716184,-0.009881013357716184,-0.005421807896303216,-0.005421807896303216,0.00017224513908357117,0.00017224513908357117,-0.005421807896303216,-0.005421807896303216,0.0012024081318340167,0.0012024081318340167
2011-07-05,-0.018542081819888985,-0.018542081819888985,-0.011592282651911234,-0.011592282651911234,-0.005654160678048914,-0.005654160678048914,-0.010032646595479613,-0.010032646595479613,-0.011773960634598159,-0.011773960634598159,0.002634621860452135,0.002634621860452135,-0.012210105423000763,-0.012210105423000763,-0.006075162524670146,-0.006075162524670146,-0.002684199434479163,-0.002684199434479163,-0.02091507650973251,-0.02091507650973251,-0.002359447146929119,-0.002359447146929119,-0.02091507650973251,-0.02091507650973251,-0.009684929890303586,-0.009684929890303586
2011-07-06,-0.0021524007206900476,-0.0021524007206900476,0.013393363247397875,0.013393363247397875,0.004552415592890336,0.004552415592890336,0.0055930801964730135,0.0055930801964730135,0.006272404273325256,0.006272404273325256,0.01162533332385696,0.01162533332385696,-0.0031850189929682575,-0.0031850189929682575,0.0022023238743499943,0.0022023238743499943,0.0036058546827943995,0.0036058546827943995,-0.005578582359304855,-0.005578582359304855,-0.0032896279785942714,-0.0032896279785942714,-0.005578582359304855,-0.005578582359304855,0.0036640173032582457,0.0036640173032582457
2011-07-07,-0.004794154665449623,-0.004794154665449623,0.009968341442123246,0.009968341442123246,-0.002240406290008867,-0.002240406290008867,0.011056657960170958,0.011056657960170958,0.007837215413799167,0.007837215413799167,0.008582863972251073,0.008582863972251073,0.02643161030968642,0.02643161030968642,0.013483469403047083,0.013483469403047083,0.004561660231382607,0.004561660231382607,0.012506217385800534,0.012506217385800534,0.016593964310945918,0.016593964310945918,0.012506217385800534,0.012506217385800534,0.008730644481057521,0.008730644481057521
2011-07-08,0.006679041686206463,0.006679041686206463,0.012976996242945377,0.012976996242945377,0.0007719356559215437,0.0007719356559215437,-0.006293132794703823,-0.006293132794703823,0.0014764675364522801,0.0014764675364522801,0.007826254637728985,0.007826254637728985,0.010470255346863666,0.010470255346863666,0.000981781168980777,0.000981781168980777,0.011682196448526215,0.011682196448526215,-0.0011535256853304483,-0.0011535256853304483,-0.007389602854509035,-0.007389602854509035,-0.0011535256853304483,-0.0011535256853304483,0.004569333385070758,0.004569333385070758
2011-07-11,0.0035137441045095955,0.0035137441045095955,0.008958474718169355,0.008958474718169355,-0.00041635100289303013,-0.00041635100289303013,0.016610974032352357,0.016610974032352357,0.01634825127996491,0.01634825127996491,0.0056603308342818145,0.0056603308342818145,0.004744276266438479,0.004744276266438479,0.011245390308428943,0.011245390308428943,0.011932449950961847,0.011932449950961847,0.017928282865107326,0.017928282865107326,0.013861191627085854,0.013861191627085854,0.017928282865107326,0.017928282865107326,0.009625359205671345,0.009625359205671345
2011-07-12,0.008033231578045964,0.008033231578045964,0.010591397146355536,0.010591397146355536,0.0003068185647122563,0.0003068185647122563,0.0017538608743329744,0.0017538608743329744,-0.003367231856442435,-0.003367231856442435,-0.00010852308260992293,-0.00010852308260992293,-0.00023370690303939996,-0.00023370690303939996,0.0004103317489526047,0.0004103317489526047,0.0021805496563619907,0.0021805496563619907,0.0027962785202567545,0.0027962785202567545,-0.00489673173779279,-0.00489673173779279,0.0027962785202567545,0.0027962785202567545,0.0022233001855102774,0.0022233001855102774
2011-07-13,0.014869152423930714,0.014869152423930714,0.0021300267258828453,0.0021300267258828453,0.002636088982049295,0.002636088982049295,-0.0011842673040529995,-0.0011842673040529995,0.008919426455247015,0.008919426455247015,0.0042723681250984484,0.0042723681250984484,0.001949391239288827,0.001949391239288827,0.006028506995107662,0.006028506995107662,-0.007425145964459841,-0.007425145964459841,-0.0006528610028234813,-0.0006528610028234813,-0.014870808597634082,-0.014870808597634082,-0.0006528610028234813,-0.0006528610028234813,0.0031146008614351336,0.0031146008614351336
2011-07-14,-0.01775540635486595,-0.01775540635486595,-0.009146038693490201,-0.009146038693490201,-0.011000384525452558,-0.011000384525452558,-0.01449662680632419,-0.01449662680632419,-0.003787747551858052,-0.003787747551858052,-0.013776839306414934,-0.013776839306414934,-0.017322967450860108,-0.017322967450860108,-0.014276763096005535,-0.014276763096005535,0.0030974065686173394,0.0030974065686173394,-0.014246253919596986,-0.014246253919596986,0.0034716312393054272,0.0034716312393054272,-0.014246253919596986,-0.014246253919596986,-0.01125267825535064,-0.01125267825535064
2011-07-15,-0.003132596349630302,-0.003132596349630302,-0.00859502712102555,-0.00859502712102555,-0.016422003600805563,-0.016422003600805563,-0.002661568287044197,-0.002661568287044197,0.006311948802389636,0.006311948802389636,-0.0007805053594748647,-0.0007805053594748647,-0.0007955344640990069,-0.0007955344640990069,0.00817067435784389,0.00817067435784389,-0.005763735528241409,-0.005763735528241409,0.0006221373081888848,0.0006221373081888848,0.0036268609953922924,0.0036268609953922924,0.0006221373081888848,0.0006221373081888848,-0.002304490244088278,-0.002304490244088278
2011-07-18,0.019706903431917416,0.019706903431917416,0.0023071678524935386,0.0023071678524935386,-0.01405598785156571,-0.01405598785156571,0.008281114045779685,0.008281114045779685,-0.011816374457650707,-0.011816374457650707,-0.002791551093310774,-0.002791551093310774,0.002033246573418153,0.002033246573418153,-0.006319273183177957,-0.006319273183177957,0.0008906109461166841,0.0008906109461166841,-0.0071354427843808264,-0.0071354427843808264,-0.025786713916222576,-0.025786713916222576,-0.0071354427843808264,-0.0071354427843808264,-0.0009255596727192665,-0.0009255596727192665
2011-07-19,0.0047505283183383665,0.0047505283183383665,-0.010532868268986246,-0.010532868268986246,0.009536808845602903,0.009536808845602903,0.010820757143995894,0.010820757143995894,0.01057624791104475,0.01057624791104475,0.004027904644806543,0.004027904644806543,0.0006979545691391043,0.0006979545691391043,0.013364798114962695,0.013364798114962695,0.006135680265519386,0.006135680265519386,0.018789695977642747,0.018789695977642747,0.013717009372984455,0.013717009372984455,0.018789695977642747,0.018789695977642747,0.006720231829561897,0.006720231829561897
2011-07-20,0.0025276118637299174,0.0025276118637299174,0.0010179529544529272,0.0010179529544529272,-0.008387059082902895,-0.008387059082902895,-0.00015864646606389898,-0.00015864646606389898,0.000608061138047687,0.000608061138047687,0.0023037260245607205,0.0023037260245607205,-0.007046564883657539,-0.007046564883657539,-0.01859821694245145,-0.01859821694245145,-0.013652262772536054,-0.013652262772536054,0.004752181400314356,0.004752181400314356,0.002183927466715082,0.002183927466715082,0.004752181400314356,0.004752181400314356,-0.003661111814020843,-0.003661111814020843
2011-07-21,0.010333084102708136,0.010333084102708136,0.007632689282209226,0.007632689282209226,0.004105624299297984,0.004105624299297984,0.02259589947191733,0.02259589947191733,0.004549279802179929,0.004549279802179929,0.005233104651183576,0.005233104651183576,0.007673183490342258,0.007673183490342258,0.01144101007029575,0.01144101007029575,0.002323920313381826,0.002323920313381826,0.010440552285599966,0.010440552285599966,6.552203071182473e-05,6.552203071182473e-05,0.010440552285599966,0.010440552285599966,0.00863863361595489,0.00863863361595489
2011-07-22,0.0057246121036344496,0.0057246121036344496,-0.010762620729040114,-0.010762620729040114,0.000213496989303025,0.000213496989303025,0.008514213465763025,0.008514213465763025,-0.014008695741136628,-0.014008695741136628,-0.005719646407197159,-0.005719646407197159,-0.0038765735609937366,-0.0038765735609937366,-0.001588712911793262,-0.001588712911793262,0.0035258498234200094,0.0035258498234200094,0.004371873247626463,0.004371873247626463,-0.001377175193051904,-0.001377175193051904,0.004371873247626463,0.004371873247626463,-0.0013944088369368607,-0.0013944088369368607
2011-07-25,0.002722000316315389,0.002722000316315389,-0.00907158326851353,-0.00907158326851353,-0.005858398580287175,-0.005858398580287175,-0.010020161503987718,-0.010020161503987718,0.0035363787244381867,0.0035363787244381867,0.0061807635095951574,0.0061807635095951574,0.006245261349852987,0.006245261349852987,0.011487197248764479,0.011487197248764479,-0.0026995575356886766,-0.0026995575356886766,-0.008461250567458879,-0.008461250567458879,-0.01127943937586503,-0.01127943937586503,-0.008461250567458879,-0.008461250567458879,-0.000603059584737982,-0.000603059584737982
2011-07-26,0.008211656596478111,0.008211656596478111,0.00967247682731885,0.00967247682731885,-8.823985557747643e-05,-8.823985557747643e-05,0.012609242060796187,0.012609242060796187,0.006992060006644743,0.006992060006644743,0.005900117272549316,0.005900117272549316,0.011312126732033882,0.011312126732033882,0.018532816476621604,0.018532816476621604,0.006083837212070562,0.006083837212070562,0.009700539743807204,0.009700539743807204,0.0013664562549262063,0.0013664562549262063,0.009700539743807204,0.009700539743807204,0.008942403382908477,0.008942403382908477
2011-07-27,-0.0216110234583598,-0.0216110234583598,-0.031471765591064606,-0.031471765591064606,-0.017049888999172993,-0.017049888999172993,-0.010491691004753183,-0.010491691004753183,-0.008163614290252443,-0.008163614290252443,-0.019831208462283145,-0.019831208462283145,-0.022884917163819386,-0.022884917163819386,-0.017588272239535574,-0.017588272239535574,-0.019641108059386285,-0.019641108059386285,0.005440773004112689,0.005440773004112689,0.02788688992356015,0.02788688992356015,0.005440773004112689,0.005440773004112689,-0.016326310191044205,-0.016326310191044205
2011-07-28,-0.018237493301959735,-0.018237493301959735,-0.009026416693739308,-0.009026416693739308,-0.017100892855791423,-0.017100892855791423,-0.0074881301825308125,-0.0074881301825308125,-0.013041155130663435,-0.013041155130663435,-0.0020234350805962012,-0.0020234350805962012,-0.003486729662158043,-0.003486729662158043,-0.009074175073510715,-0.009074175073510715,-0.009187974757699896,-0.009187974757699896,-0.009107444821895107,-0.009107444821895107,0.00887460593436119,0.00887460593436119,-0.009107444821895107,-0.009107444821895107,-0.009727997696593528,-0.009727997696593528
2011-07-29,-0.005358982254390316,-0.005358982254390316,-0.011425395173465986,-0.011425395173465986,-0.004811188986699242,-0.004811188986699242,-0.005517585418910868,-0.005517585418910868,-0.020387071040734162,-0.020387071040734162,-0.01110282251942885,-0.01110282251942885,-0.016783495696762615,-0.016783495696762615,-0.0110508251440952,-0.0110508251440952,-0.011049372524796475,-0.011049372524796475,-0.016029904002558326,-0.016029904002558326,-0.010554300666360893,-0.010554300666360893,-0.016029904002558326,-0.016029904002558326,-0.011399351998598716,-0.011399351998598716
2011-08-01,-0.02014954156045823,-0.020676510904685363,-0.03619790651325383,-0.03724381015166492,-0.021461957666911058,-0.02247584582471341,-0.01525125270990435,-0.01660308513909661,-0.024109634871572694,-0.025810661191121236,-0.025681361156138394,-0.027367313193328614,-0.030201956205613834,-0.03173155939653071,-0.024657124452597823,-0.025710331310008754,-0.0401604249572749,-0.0413525153188642,-0.015350813967508592,-0.016274309641905967,0.00476793130157116,0.003331523295621189,-0.015350813967508592,-0.016274309641905967,-0.02531359002407574,-0.025393446695579226
2011-08-02,-0.006067224486264192,-0.006067224486264192,-0.011899220953220515,-0.011899220953220515,0.0006578938694789507,0.0006578938694789507,-0.008099275413082346,-0.008099275413082346,-0.0038475746829059764,-0.0038475746829059764,0.002668722639337076,0.002668722639337076,-0.002645304543801278,-0.002645304543801278,-0.024714010275504815,-0.024714010275504815,-0.005194785203816103,-0.005194785203816103,-0.0109852859216951,-0.0109852859216951,-0.004840166951507251,-0.004840166951507251,-0.0109852859216951,-0.0109852859216951,-0.007013074291087648,-0.007013074291087648
